feature	status	n_isoforms	logFC	logFC_cat	expr	expr_cat
ENSG00000116678	1	8	0.211118407535163	[ 0.000, 0.297)	7.50443194	[2.85e+00,1.45e+01)
ENSG00000116679	0	10	0	[ 0.000, 0.297)	79.5069350018914	[1.45e+01,2.43e+04]
ENSG00000116685	1	2	1.04796771303521	[ 0.297, 1.350)	49.774819	[1.45e+01,2.43e+04]
ENSG00000116688	1	6	8.1582680470495	[ 3.540,24.063]	20.0436825	[1.45e+01,2.43e+04]
ENSG00000116690	0	7	0	[ 0.000, 0.297)	0.5455655	[2.77e-01,2.85e+00)
ENSG00000116691	0	8	0	[ 0.000, 0.297)	13.001824	[2.85e+00,1.45e+01)
ENSG00000116698	0	16	0	[ 0.000, 0.297)	23.242997	[1.45e+01,2.43e+04]
ENSG00000116701	0	7	0	[ 0.000, 0.297)	25.073574	[1.45e+01,2.43e+04]
ENSG00000116703	0	4	0	[ 0.000, 0.297)	0.0489529	[0.00e+00,2.77e-01)
ENSG00000116704	0	2	0	[ 0.000, 0.297)	15.844604	[1.45e+01,2.43e+04]
ENSG00000116711	1	3	1.44294492336066	[ 1.350, 3.540)	7.16590822766732	[2.85e+00,1.45e+01)
ENSG00000116717	1	4	5.14889309215737	[ 3.540,24.063]	44.592187868	[1.45e+01,2.43e+04]
ENSG00000116721	0	2	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000116726	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000116729	0	15	0	[ 0.000, 0.297)	49.484871	[1.45e+01,2.43e+04]
ENSG00000116731	1	14	6.47892094873807	[ 3.540,24.063]	7.0595275	[2.85e+00,1.45e+01)
ENSG00000116741	0	4	0	[ 0.000, 0.297)	158.90585	[1.45e+01,2.43e+04]
ENSG00000116745	0	1	0	[ 0.000, 0.297)	0.0879607	[0.00e+00,2.77e-01)
ENSG00000116747	0	13	0	[ 0.000, 0.297)	11.6759381	[2.85e+00,1.45e+01)
ENSG00000116748	1	4	4.22842544781105	[ 3.540,24.063]	4.13320275042959	[2.85e+00,1.45e+01)
ENSG00000116750	0	15	0	[ 0.000, 0.297)	25.708082	[1.45e+01,2.43e+04]
ENSG00000116752	0	2	0	[ 0.000, 0.297)	42.5823	[1.45e+01,2.43e+04]
ENSG00000116754	1	19	3.8586397440073	[ 3.540,24.063]	42.4723285	[1.45e+01,2.43e+04]
ENSG00000116761	1	5	0.0284934228601321	[ 0.000, 0.297)	6.867214	[2.85e+00,1.45e+01)
ENSG00000116771	0	1	0	[ 0.000, 0.297)	9.42904	[2.85e+00,1.45e+01)
ENSG00000116774	0	4	0	[ 0.000, 0.297)	40.72638	[1.45e+01,2.43e+04]
ENSG00000116783	0	11	0	[ 0.000, 0.297)	0.9753404	[2.77e-01,2.85e+00)
ENSG00000116785	0	5	0	[ 0.000, 0.297)	0.5332851	[2.77e-01,2.85e+00)
ENSG00000116786	1	4	0.147728301080351	[ 0.000, 0.297)	24.980706	[1.45e+01,2.43e+04]
ENSG00000116791	1	7	0.797551540973536	[ 0.297, 1.350)	31.109763	[1.45e+01,2.43e+04]
ENSG00000116793	0	14	0	[ 0.000, 0.297)	8.9763476965	[2.85e+00,1.45e+01)
ENSG00000116809	1	17	0.860129361448559	[ 0.297, 1.350)	8.530153403	[2.85e+00,1.45e+01)
ENSG00000116815	1	5	0.103679602080435	[ 0.000, 0.297)	24.6674214	[1.45e+01,2.43e+04]
ENSG00000116819	0	1	0	[ 0.000, 0.297)	0.331506	[2.77e-01,2.85e+00)
ENSG00000116824	1	2	1.69465408671069	[ 1.350, 3.540)	15.768985	[1.45e+01,2.43e+04]
ENSG00000116830	1	8	0.335066623851713	[ 0.297, 1.350)	9.00649995	[2.85e+00,1.45e+01)
ENSG00000116833	0	6	0	[ 0.000, 0.297)	11.5619886	[2.85e+00,1.45e+01)
ENSG00000116852	1	6	0.0507297499788017	[ 0.000, 0.297)	3.7162865	[2.85e+00,1.45e+01)
ENSG00000116857	0	12	0	[ 0.000, 0.297)	31.8029671	[1.45e+01,2.43e+04]
ENSG00000116863	0	1	0	[ 0.000, 0.297)	15.5196	[1.45e+01,2.43e+04]
ENSG00000116871	1	13	0.495552922087963	[ 0.297, 1.350)	26.879081	[1.45e+01,2.43e+04]
ENSG00000116874	1	6	1.78572548783028	[ 1.350, 3.540)	19.8450834	[1.45e+01,2.43e+04]
ENSG00000116882	0	4	0	[ 0.000, 0.297)	0.277042	[2.77e-01,2.85e+00)
ENSG00000116883	1	1	2.75462524415517	[ 1.350, 3.540)	4.0530345	[2.85e+00,1.45e+01)
ENSG00000116885	1	13	2.86730571260385	[ 1.350, 3.540)	13.35041285	[2.85e+00,1.45e+01)
ENSG00000116898	0	4	0	[ 0.000, 0.297)	39.8982410006378	[1.45e+01,2.43e+04]
ENSG00000116903	1	2	3.99613246210983	[ 3.540,24.063]	3.23031875	[2.85e+00,1.45e+01)
ENSG00000116906	1	6	0.516032748802082	[ 0.297, 1.350)	30.087227	[1.45e+01,2.43e+04]
ENSG00000116918	1	5	2.23992881238605	[ 1.350, 3.540)	77.8363715	[1.45e+01,2.43e+04]
ENSG00000116922	1	12	2.15734086207825	[ 1.350, 3.540)	26.7568225	[1.45e+01,2.43e+04]
ENSG00000116954	0	4	0	[ 0.000, 0.297)	17.909244	[1.45e+01,2.43e+04]
ENSG00000116957	0	7	0	[ 0.000, 0.297)	21.036891	[1.45e+01,2.43e+04]
ENSG00000116962	0	2	0	[ 0.000, 0.297)	28.03159	[1.45e+01,2.43e+04]
ENSG00000116977	0	28	0	[ 0.000, 0.297)	36.8776407	[1.45e+01,2.43e+04]
ENSG00000116981	0	1	0	[ 0.000, 0.297)	0.0845445	[0.00e+00,2.77e-01)
ENSG00000116983	0	1	0	[ 0.000, 0.297)	0.270373	[0.00e+00,2.77e-01)
ENSG00000116984	0	6	0	[ 0.000, 0.297)	9.454647	[2.85e+00,1.45e+01)
ENSG00000116985	0	2	0	[ 0.000, 0.297)	5.325542	[2.85e+00,1.45e+01)
ENSG00000116990	1	5	4.08208320233551	[ 3.540,24.063]	3.275632	[2.85e+00,1.45e+01)
ENSG00000116991	1	6	1.34343559299447	[ 0.297, 1.350)	37.192676	[1.45e+01,2.43e+04]
ENSG00000116996	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000117000	1	2	2.54219007902556	[ 1.350, 3.540)	3.134692	[2.85e+00,1.45e+01)
ENSG00000117009	0	10	0	[ 0.000, 0.297)	3.227733	[2.85e+00,1.45e+01)
ENSG00000117010	1	6	0.0189542978828313	[ 0.000, 0.297)	2.7857815	[2.77e-01,2.85e+00)
ENSG00000117013	1	4	1.93832151603535	[ 1.350, 3.540)	2.30455795	[2.77e-01,2.85e+00)
ENSG00000117016	0	2	0	[ 0.000, 0.297)	3.077949	[2.85e+00,1.45e+01)
ENSG00000117020	0	10	0	[ 0.000, 0.297)	9.768045	[2.85e+00,1.45e+01)
ENSG00000117036	0	3	0	[ 0.000, 0.297)	9.823616	[2.85e+00,1.45e+01)
ENSG00000117054	1	19	0.259870591466094	[ 0.000, 0.297)	46.09023595	[1.45e+01,2.43e+04]
ENSG00000117069	0	5	0	[ 0.000, 0.297)	3.8106767	[2.85e+00,1.45e+01)
ENSG00000117090	1	6	4.86978275858666	[ 3.540,24.063]	3.661665	[2.85e+00,1.45e+01)
ENSG00000117091	0	2	0	[ 0.000, 0.297)	39.700815	[1.45e+01,2.43e+04]
ENSG00000117114	1	24	0.335305629009277	[ 0.297, 1.350)	34.3379112	[1.45e+01,2.43e+04]
ENSG00000117115	0	5	0	[ 0.000, 0.297)	37.583036	[1.45e+01,2.43e+04]
ENSG00000117118	0	8	0	[ 0.000, 0.297)	87.287612	[1.45e+01,2.43e+04]
ENSG00000117122	1	7	0.362819217084672	[ 0.297, 1.350)	5.0922415	[2.85e+00,1.45e+01)
ENSG00000117133	0	2	0	[ 0.000, 0.297)	29.5562	[1.45e+01,2.43e+04]
ENSG00000117139	0	10	0	[ 0.000, 0.297)	10.952807	[2.85e+00,1.45e+01)
ENSG00000117143	1	8	0.324815790080707	[ 0.297, 1.350)	61.994790446	[1.45e+01,2.43e+04]
ENSG00000117148	1	1	8.9781965696261	[ 3.540,24.063]	31.927149	[1.45e+01,2.43e+04]
ENSG00000117151	0	4	0	[ 0.000, 0.297)	19.813224	[1.45e+01,2.43e+04]
ENSG00000117152	0	10	0	[ 0.000, 0.297)	1.771068	[2.77e-01,2.85e+00)
ENSG00000117153	0	4	0	[ 0.000, 0.297)	18.82217	[1.45e+01,2.43e+04]
ENSG00000117154	0	4	0	[ 0.000, 0.297)	3.6891984	[2.85e+00,1.45e+01)
ENSG00000117155	1	9	3.53208391310375	[ 1.350, 3.540)	3.46997587528791	[2.85e+00,1.45e+01)
ENSG00000117174	0	2	0	[ 0.000, 0.297)	9.645927	[2.85e+00,1.45e+01)
ENSG00000117215	0	1	0	[ 0.000, 0.297)	3.75258	[2.85e+00,1.45e+01)
ENSG00000117222	0	3	0	[ 0.000, 0.297)	7.80872	[2.85e+00,1.45e+01)
ENSG00000117226	0	11	0	[ 0.000, 0.297)	75.81746	[1.45e+01,2.43e+04]
ENSG00000117228	0	8	0	[ 0.000, 0.297)	32.475652	[1.45e+01,2.43e+04]
ENSG00000117242	0	1	0	[ 0.000, 0.297)	2.7342	[2.77e-01,2.85e+00)
ENSG00000117245	1	9	2.9299961844602	[ 1.350, 3.540)	6.5088976	[2.85e+00,1.45e+01)
ENSG00000117262	0	14	0	[ 0.000, 0.297)	5.8681859	[2.85e+00,1.45e+01)
ENSG00000117266	0	24	0	[ 0.000, 0.297)	10.5396277	[2.85e+00,1.45e+01)
ENSG00000117280	1	9	0.222946107265534	[ 0.000, 0.297)	9.6208615063	[2.85e+00,1.45e+01)
ENSG00000117281	0	4	0	[ 0.000, 0.297)	0.597249	[2.77e-01,2.85e+00)
ENSG00000117289	0	5	0	[ 0.000, 0.297)	185.3837	[1.45e+01,2.43e+04]
ENSG00000117298	1	13	0.938867036031669	[ 0.297, 1.350)	41.393999	[1.45e+01,2.43e+04]
ENSG00000117305	0	10	0	[ 0.000, 0.297)	30.2887029	[1.45e+01,2.43e+04]
ENSG00000117308	0	15	0	[ 0.000, 0.297)	55.970478	[1.45e+01,2.43e+04]
ENSG00000117318	0	3	0	[ 0.000, 0.297)	64.38282	[1.45e+01,2.43e+04]
ENSG00000117322	1	7	3.99756612241524	[ 3.540,24.063]	3.631889	[2.85e+00,1.45e+01)
ENSG00000117335	1	20	0.123047215245821	[ 0.000, 0.297)	96.652127	[1.45e+01,2.43e+04]
ENSG00000117360	0	9	0	[ 0.000, 0.297)	11.436407782019	[2.85e+00,1.45e+01)
ENSG00000117362	1	9	5.69829159173046	[ 3.540,24.063]	23.88094045	[1.45e+01,2.43e+04]
ENSG00000117385	0	14	0	[ 0.000, 0.297)	14.71796	[1.45e+01,2.43e+04]
ENSG00000117394	0	6	0	[ 0.000, 0.297)	13.375806	[2.85e+00,1.45e+01)
ENSG00000117395	1	9	3.32567082805433	[ 1.350, 3.540)	26.5923174	[1.45e+01,2.43e+04]
ENSG00000117399	0	4	0	[ 0.000, 0.297)	7.041276	[2.85e+00,1.45e+01)
ENSG00000117400	0	2	0	[ 0.000, 0.297)	0.0750823	[0.00e+00,2.77e-01)
ENSG00000117407	0	11	0	[ 0.000, 0.297)	2.6350039	[2.77e-01,2.85e+00)
ENSG00000117408	1	7	0.109924429848331	[ 0.000, 0.297)	10.9656545	[2.85e+00,1.45e+01)
ENSG00000117410	0	13	0	[ 0.000, 0.297)	85.835994	[1.45e+01,2.43e+04]
ENSG00000117411	0	8	0	[ 0.000, 0.297)	23.217906	[1.45e+01,2.43e+04]
ENSG00000117419	0	10	0	[ 0.000, 0.297)	22.8855387	[1.45e+01,2.43e+04]
ENSG00000117425	0	3	0	[ 0.000, 0.297)	0.82156976616	[2.77e-01,2.85e+00)
ENSG00000117448	0	13	0	[ 0.000, 0.297)	119.768071	[1.45e+01,2.43e+04]
ENSG00000117450	1	6	5.91505035297722	[ 3.540,24.063]	173.03814493076	[1.45e+01,2.43e+04]
ENSG00000117461	1	10	1.87942622489994	[ 1.350, 3.540)	7.01873400002848	[2.85e+00,1.45e+01)
ENSG00000117472	0	10	0	[ 0.000, 0.297)	674.561173	[1.45e+01,2.43e+04]
ENSG00000117475	0	5	0	[ 0.000, 0.297)	15.36988	[1.45e+01,2.43e+04]
ENSG00000117477	0	5	0	[ 0.000, 0.297)	0.426727	[2.77e-01,2.85e+00)
ENSG00000117479	0	3	0	[ 0.000, 0.297)	7.13914186894	[2.85e+00,1.45e+01)
ENSG00000117480	1	6	0.037596016543018	[ 0.000, 0.297)	13.6527615	[2.85e+00,1.45e+01)
ENSG00000117481	0	12	0	[ 0.000, 0.297)	11.412889	[2.85e+00,1.45e+01)
ENSG00000117500	0	5	0	[ 0.000, 0.297)	38.122156	[1.45e+01,2.43e+04]
ENSG00000117501	0	3	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000117505	1	3	0.434915355669678	[ 0.297, 1.350)	23.6801467	[1.45e+01,2.43e+04]
ENSG00000117507	1	3	0.672957349966947	[ 0.297, 1.350)	0.183229	[0.00e+00,2.77e-01)
ENSG00000117519	0	8	0	[ 0.000, 0.297)	115.867217	[1.45e+01,2.43e+04]
ENSG00000117523	1	12	0.5837173955191	[ 0.297, 1.350)	33.5725598	[1.45e+01,2.43e+04]
ENSG00000117525	0	4	0	[ 0.000, 0.297)	98.51761	[1.45e+01,2.43e+04]
ENSG00000117528	1	9	1.77852372756628	[ 1.350, 3.540)	28.1256091	[1.45e+01,2.43e+04]
ENSG00000117533	0	5	0	[ 0.000, 0.297)	10.834211	[2.85e+00,1.45e+01)
ENSG00000117543	0	16	0	[ 0.000, 0.297)	19.9961425	[1.45e+01,2.43e+04]
ENSG00000117560	0	2	0	[ 0.000, 0.297)	0.575377	[2.77e-01,2.85e+00)
ENSG00000117569	0	13	0	[ 0.000, 0.297)	7.97464552	[2.85e+00,1.45e+01)
ENSG00000117586	1	3	2.43465514276498	[ 1.350, 3.540)	2.225073	[2.77e-01,2.85e+00)
ENSG00000117592	0	3	0	[ 0.000, 0.297)	186.78752	[1.45e+01,2.43e+04]
ENSG00000117593	1	4	0.0151531596790773	[ 0.000, 0.297)	12.548469	[2.85e+00,1.45e+01)
ENSG00000117594	1	3	0.194351669161567	[ 0.000, 0.297)	7.2277165	[2.85e+00,1.45e+01)
ENSG00000117595	0	4	0	[ 0.000, 0.297)	20.994763	[1.45e+01,2.43e+04]
ENSG00000117597	1	2	6.47735216375664	[ 3.540,24.063]	172.1276	[1.45e+01,2.43e+04]
ENSG00000117598	0	3	0	[ 0.000, 0.297)	0.00862292	[0.00e+00,2.77e-01)
ENSG00000117600	0	3	0	[ 0.000, 0.297)	1.529295	[2.77e-01,2.85e+00)
ENSG00000117601	0	3	0	[ 0.000, 0.297)	0.0187069	[0.00e+00,2.77e-01)
ENSG00000117602	1	7	0.805922716825086	[ 0.297, 1.350)	10.9178275	[2.85e+00,1.45e+01)
ENSG00000117614	0	4	0	[ 0.000, 0.297)	56.40982	[1.45e+01,2.43e+04]
ENSG00000117616	0	23	0	[ 0.000, 0.297)	51.287164	[1.45e+01,2.43e+04]
ENSG00000117620	0	9	0	[ 0.000, 0.297)	45.915139	[1.45e+01,2.43e+04]
ENSG00000117625	0	16	0	[ 0.000, 0.297)	16.344431	[1.45e+01,2.43e+04]
ENSG00000117632	1	9	0.00705917417841933	[ 0.000, 0.297)	65.1274465	[1.45e+01,2.43e+04]
ENSG00000117640	0	23	0	[ 0.000, 0.297)	29.333939	[1.45e+01,2.43e+04]
ENSG00000117643	0	7	0	[ 0.000, 0.297)	10.266523	[2.85e+00,1.45e+01)
ENSG00000117650	0	5	0	[ 0.000, 0.297)	3.997773	[2.85e+00,1.45e+01)
ENSG00000117676	1	21	1.65053461615626	[ 1.350, 3.540)	91.46357785	[1.45e+01,2.43e+04]
ENSG00000117682	0	25	0	[ 0.000, 0.297)	32.45930532392	[1.45e+01,2.43e+04]
ENSG00000117691	0	4	0	[ 0.000, 0.297)	38.382905	[1.45e+01,2.43e+04]
ENSG00000117697	1	7	0.965342333756839	[ 0.297, 1.350)	14.5272865	[2.85e+00,1.45e+01)
ENSG00000117707	1	5	2.80511332916902	[ 1.350, 3.540)	1.1819953	[2.77e-01,2.85e+00)
ENSG00000117713	0	9	0	[ 0.000, 0.297)	18.044021696	[1.45e+01,2.43e+04]
ENSG00000117724	0	5	0	[ 0.000, 0.297)	5.714261	[2.85e+00,1.45e+01)
ENSG00000117748	0	5	0	[ 0.000, 0.297)	26.74427	[1.45e+01,2.43e+04]
ENSG00000117751	0	5	0	[ 0.000, 0.297)	23.774855	[1.45e+01,2.43e+04]
ENSG00000117758	0	5	0	[ 0.000, 0.297)	33.365729	[1.45e+01,2.43e+04]
ENSG00000117791	1	6	0.0437015940782028	[ 0.000, 0.297)	13.412384	[2.85e+00,1.45e+01)
ENSG00000117834	0	11	0	[ 0.000, 0.297)	1.8624483	[2.77e-01,2.85e+00)
ENSG00000117859	0	30	0	[ 0.000, 0.297)	36.684444883	[1.45e+01,2.43e+04]
ENSG00000117862	1	4	1.39851212346232	[ 1.350, 3.540)	27.659844	[1.45e+01,2.43e+04]
ENSG00000118193	1	1	3.80599065503449	[ 3.540,24.063]	5.2913105	[2.85e+00,1.45e+01)
ENSG00000118194	0	26	0	[ 0.000, 0.297)	0.2243658	[0.00e+00,2.77e-01)
ENSG00000118197	0	9	0	[ 0.000, 0.297)	15.1383281	[1.45e+01,2.43e+04]
ENSG00000118200	1	6	0.124401328034415	[ 0.000, 0.297)	8.8788005	[2.85e+00,1.45e+01)
ENSG00000118217	0	2	0	[ 0.000, 0.297)	13.0879	[2.85e+00,1.45e+01)
ENSG00000118292	1	3	1.38721993609245	[ 1.350, 3.540)	9.00348	[2.85e+00,1.45e+01)
ENSG00000118298	0	2	0	[ 0.000, 0.297)	0.0602674	[0.00e+00,2.77e-01)
ENSG00000118454	0	5	0	[ 0.000, 0.297)	10.938114	[2.85e+00,1.45e+01)
ENSG00000118473	1	16	1.55898550802513	[ 1.350, 3.540)	6.891615703475	[2.85e+00,1.45e+01)
ENSG00000118655	0	2	0	[ 0.000, 0.297)	3.936867	[2.85e+00,1.45e+01)
ENSG00000118729	0	4	0	[ 0.000, 0.297)	8.0161755608	[2.85e+00,1.45e+01)
ENSG00000118733	1	7	0.58475910861401	[ 0.297, 1.350)	0.76251550058328	[2.77e-01,2.85e+00)
ENSG00000118873	1	11	0.000370790108661744	[ 0.000, 0.297)	11.20297375	[2.85e+00,1.45e+01)
ENSG00000119280	1	7	0.00243690992783753	[ 0.000, 0.297)	13.2146783	[2.85e+00,1.45e+01)
ENSG00000119283	0	4	0	[ 0.000, 0.297)	0.11519	[0.00e+00,2.77e-01)
ENSG00000119285	0	5	0	[ 0.000, 0.297)	10.356805	[2.85e+00,1.45e+01)
ENSG00000119535	1	18	0.00427454572898078	[ 0.000, 0.297)	7.612923084	[2.85e+00,1.45e+01)
ENSG00000120332	0	1	0	[ 0.000, 0.297)	0.0947374	[0.00e+00,2.77e-01)
ENSG00000120333	1	3	6.90896129854904	[ 3.540,24.063]	9.535053	[2.85e+00,1.45e+01)
ENSG00000120334	0	9	0	[ 0.000, 0.297)	3.084511	[2.85e+00,1.45e+01)
ENSG00000120337	1	2	4.9883695563481	[ 3.540,24.063]	11.240236	[2.85e+00,1.45e+01)
ENSG00000120341	1	6	0.141600072075736	[ 0.000, 0.297)	2.54653635	[2.77e-01,2.85e+00)
ENSG00000120370	1	6	0.258227727217959	[ 0.000, 0.297)	9.1866842	[2.85e+00,1.45e+01)
ENSG00000120656	0	4	0	[ 0.000, 0.297)	18.937063	[1.45e+01,2.43e+04]
ENSG00000120937	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000120942	1	4	3.00699537311725	[ 1.350, 3.540)	38.8437125	[1.45e+01,2.43e+04]
ENSG00000120948	1	10	0.0604713856882136	[ 0.000, 0.297)	73.813594	[1.45e+01,2.43e+04]
ENSG00000120949	1	5	1.05828011345567	[ 0.297, 1.350)	1.1447763	[2.77e-01,2.85e+00)
ENSG00000120952	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000121310	0	27	0	[ 0.000, 0.297)	40.888251	[1.45e+01,2.43e+04]
ENSG00000121446	0	14	0	[ 0.000, 0.297)	0.0245162	[0.00e+00,2.77e-01)
ENSG00000121454	0	3	0	[ 0.000, 0.297)	0.827221	[2.77e-01,2.85e+00)
ENSG00000121481	0	4	0	[ 0.000, 0.297)	10.65391	[2.85e+00,1.45e+01)
ENSG00000121486	0	5	0	[ 0.000, 0.297)	7.941388	[2.85e+00,1.45e+01)
ENSG00000121634	0	2	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000121644	1	4	0.45318609553424	[ 0.297, 1.350)	17.67270255	[1.45e+01,2.43e+04]
ENSG00000121753	0	21	0	[ 0.000, 0.297)	2.7873369	[2.77e-01,2.85e+00)
ENSG00000121764	0	5	0	[ 0.000, 0.297)	0.1194602	[0.00e+00,2.77e-01)
ENSG00000121766	0	6	0	[ 0.000, 0.297)	24.43189	[1.45e+01,2.43e+04]
ENSG00000121769	0	4	0	[ 0.000, 0.297)	19.746394	[1.45e+01,2.43e+04]
ENSG00000121774	0	4	0	[ 0.000, 0.297)	67.144131	[1.45e+01,2.43e+04]
ENSG00000121775	0	12	0	[ 0.000, 0.297)	8.1125802	[2.85e+00,1.45e+01)
ENSG00000121848	0	3	0	[ 0.000, 0.297)	8.851358	[2.85e+00,1.45e+01)
ENSG00000121851	0	4	0	[ 0.000, 0.297)	17.989289	[1.45e+01,2.43e+04]
ENSG00000121900	0	7	0	[ 0.000, 0.297)	196.65848	[1.45e+01,2.43e+04]
ENSG00000121903	1	3	3.41760667061736	[ 1.350, 3.540)	9.00822755	[2.85e+00,1.45e+01)
ENSG00000121904	0	9	0	[ 0.000, 0.297)	0.16234915	[0.00e+00,2.77e-01)
ENSG00000121905	1	5	3.19916813057612	[ 1.350, 3.540)	0.54498425	[2.77e-01,2.85e+00)
ENSG00000121931	0	3	0	[ 0.000, 0.297)	8.00499	[2.85e+00,1.45e+01)
ENSG00000121933	1	10	0.0685784622753757	[ 0.000, 0.297)	16.5818012	[1.45e+01,2.43e+04]
ENSG00000121940	1	11	0.1840724510122	[ 0.000, 0.297)	17.9525185	[1.45e+01,2.43e+04]
ENSG00000121957	0	6	0	[ 0.000, 0.297)	10.0530598	[2.85e+00,1.45e+01)
ENSG00000122176	0	4	0	[ 0.000, 0.297)	41.0447	[1.45e+01,2.43e+04]
ENSG00000122180	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000122188	1	3	0.214133984543771	[ 0.000, 0.297)	8.7622935	[2.85e+00,1.45e+01)
ENSG00000122218	0	7	0	[ 0.000, 0.297)	62.1483205	[1.45e+01,2.43e+04]
ENSG00000122223	0	6	0	[ 0.000, 0.297)	1.8022501	[2.77e-01,2.85e+00)
ENSG00000122224	0	14	0	[ 0.000, 0.297)	6.1431546	[2.85e+00,1.45e+01)
ENSG00000122406	0	5	0	[ 0.000, 0.297)	1055.75403	[1.45e+01,2.43e+04]
ENSG00000122417	1	26	1.13394338024518	[ 0.297, 1.350)	30.337873	[1.45e+01,2.43e+04]
ENSG00000122420	0	4	0	[ 0.000, 0.297)	3.96012	[2.85e+00,1.45e+01)
ENSG00000122432	0	10	0	[ 0.000, 0.297)	1.1057494	[2.77e-01,2.85e+00)
ENSG00000122435	0	5	0	[ 0.000, 0.297)	10.0955101	[2.85e+00,1.45e+01)
ENSG00000122477	1	3	1.45654851826248	[ 1.350, 3.540)	0.4414515	[2.77e-01,2.85e+00)
ENSG00000122481	0	8	0	[ 0.000, 0.297)	18.078924	[1.45e+01,2.43e+04]
ENSG00000122482	0	11	0	[ 0.000, 0.297)	19.043363	[1.45e+01,2.43e+04]
ENSG00000122483	1	13	0.571166141116668	[ 0.297, 1.350)	2.42216305	[2.77e-01,2.85e+00)
ENSG00000122484	0	3	0	[ 0.000, 0.297)	7.658756	[2.85e+00,1.45e+01)
ENSG00000122497	0	10	0	[ 0.000, 0.297)	14.2192165	[2.85e+00,1.45e+01)
ENSG00000123080	0	3	0	[ 0.000, 0.297)	4.3421971	[2.85e+00,1.45e+01)
ENSG00000123091	1	3	1.01484129261146	[ 0.297, 1.350)	38.483365	[1.45e+01,2.43e+04]
ENSG00000123472	0	14	0	[ 0.000, 0.297)	47.766499	[1.45e+01,2.43e+04]
ENSG00000123473	0	10	0	[ 0.000, 0.297)	3.0865944	[2.85e+00,1.45e+01)
ENSG00000123684	1	4	0.105065319507156	[ 0.000, 0.297)	12.462998	[2.85e+00,1.45e+01)
ENSG00000123685	1	3	0.381280216325143	[ 0.297, 1.350)	3.7139705	[2.85e+00,1.45e+01)
ENSG00000123689	0	1	0	[ 0.000, 0.297)	13.3506	[2.85e+00,1.45e+01)
ENSG00000123836	1	9	0.0338632581074018	[ 0.000, 0.297)	14.8808254	[1.45e+01,2.43e+04]
ENSG00000123838	1	3	2.53207590946779	[ 1.350, 3.540)	0.369316	[2.77e-01,2.85e+00)
ENSG00000123843	0	9	0	[ 0.000, 0.297)	2.9772154	[2.85e+00,1.45e+01)
ENSG00000125459	1	20	0.228608820193079	[ 0.000, 0.297)	19.4200715	[1.45e+01,2.43e+04]
ENSG00000125462	0	25	0	[ 0.000, 0.297)	0.6303741204465	[2.77e-01,2.85e+00)
ENSG00000125703	0	5	0	[ 0.000, 0.297)	12.8306	[2.85e+00,1.45e+01)
ENSG00000125944	1	13	0.0412999229639391	[ 0.000, 0.297)	84.00878225	[1.45e+01,2.43e+04]
ENSG00000125945	0	3	0	[ 0.000, 0.297)	5.725100623711	[2.85e+00,1.45e+01)
ENSG00000126067	0	1	0	[ 0.000, 0.297)	33.0735	[1.45e+01,2.43e+04]
ENSG00000126070	0	8	0	[ 0.000, 0.297)	4.130673	[2.85e+00,1.45e+01)
ENSG00000126088	1	20	1.86156490235756	[ 1.350, 3.540)	26.625860048509	[1.45e+01,2.43e+04]
ENSG00000126091	0	41	0	[ 0.000, 0.297)	5.79861872	[2.85e+00,1.45e+01)
ENSG00000126106	0	9	0	[ 0.000, 0.297)	10.1084028	[2.85e+00,1.45e+01)
ENSG00000126107	0	7	0	[ 0.000, 0.297)	34.675187	[1.45e+01,2.43e+04]
ENSG00000126698	1	5	2.05479586276909	[ 1.350, 3.540)	200.434004	[1.45e+01,2.43e+04]
ENSG00000126705	0	6	0	[ 0.000, 0.297)	4.736302	[2.85e+00,1.45e+01)
ENSG00000126709	0	3	0	[ 0.000, 0.297)	116.65543	[1.45e+01,2.43e+04]
ENSG00000127054	1	48	0.722527460824368	[ 0.297, 1.350)	38.0270154081655	[1.45e+01,2.43e+04]
ENSG00000127074	0	4	0	[ 0.000, 0.297)	4.371666	[2.85e+00,1.45e+01)
ENSG00000127124	0	8	0	[ 0.000, 0.297)	4.46164956648	[2.85e+00,1.45e+01)
ENSG00000127125	0	10	0	[ 0.000, 0.297)	63.94703	[1.45e+01,2.43e+04]
ENSG00000127129	0	5	0	[ 0.000, 0.297)	1.731285	[2.77e-01,2.85e+00)
ENSG00000127423	0	3	0	[ 0.000, 0.297)	0.994903	[2.77e-01,2.85e+00)
ENSG00000127463	0	14	0	[ 0.000, 0.297)	16.372229	[1.45e+01,2.43e+04]
ENSG00000127472	1	8	0.0765624378405285	[ 0.000, 0.297)	2.14320045	[2.77e-01,2.85e+00)
